MAPK9	10.272	10.072	9.396	9.826	10.463	9.476	9.938	10.013	11.087	10.351	10.309	10.256	9.934	10.080	10.085	10.030	10.045	10.040	9.964	9.848	10.100	9.774	10.244	10.436	9.768	10.161	9.863	10.156	9.684	9.944	9.149	9.704	9.616	10.277	9.724	9.914	9.979	9.813	9.819	10.198	9.874	10.055	10.252	9.953	9.821	9.785	10.084	8.930	9.962	9.629	10.166	10.917	10.032	9.865	9.536	9.978	10.555	9.297	9.978	10.139	10.203	10.333	9.750	9.584	10.600	10.274	9.770	9.898	9.346	9.202	9.427	9.836	9.421	9.846	9.670	9.899	9.633	9.677	9.847	9.577	10.642	10.067	10.086	10.136	9.449	10.103	10.266	9.817	10.047	10.050	9.600	9.928	10.024	9.942	10.354	9.877	10.113	10.694	9.857	9.173	9.754	9.384	9.578	9.926	10.193	9.669	9.710	10.131	9.690	9.774	9.829	9.518	9.839	9.704	9.229	9.665	9.965	9.568	9.915	10.108	9.856	10.412	9.523	9.829	9.473	9.608	10.070	9.863	10.243	9.606	10.246	9.674	11.011	10	9.881	9.961	10.241	10.363	9.700	9.538	9.828	10.193	9.715	9.953	9.961	10.113	9.687	10.217	9.402	9.752	9.537	9.705	8.980	11.078	9.984	9.804	10.216	10.135	10.015	9.881	11.130	10.370	9.888	9.948	10.304	10.345	10.472
MDM2	10.517	9.991	10.920	9.964	11.223	10.906	11.077	11.601	10.967	16.019	12.178	11.458	10.887	10.353	11.187	16.487	10.809	11.274	15.344	11.896	11.153	10.360	11.543	10.764	10.370	10.956	10.810	10.187	15.797	10.358	10.238	10.783	10.493	10.029	11.245	11.472	11.337	10.322	11.225	10.601	10.836	11.873	11.158	11.152	11.580	11.391	10.629	10.209	10.734	10.876	11.260	10.728	10.705	10.693	10.668	11.075	10.508	10.708	11.189	16.422	10.404	11.546	9.908	16.708	10.351	10.683	10.826	11.100	10.811	10.961	11.299	10.885	10.659	11.298	10.810	10.662	10.732	10.019	10.048	10.227	12.717	10.633	11.304	11.082	10.840	10.436	10.260	10.957	10.757	10.917	10.441	10.737	17.238	10.915	10.079	11.178	9.716	10.273	17.163	10.408	11.468	15.112	9.997	10.784	10.555	11.734	11.645	10.553	10.320	10.913	10.586	10.066	10.851	10.797	15.588	10.852	10.423	10.956	10.950	10.475	11.041	10.307	10.959	11.347	10.380	10.726	10.654	10.309	10.385	10.667	10.439	10.440	11.063	11.060	11.117	10.892	11.315	11.160	10.881	12.086	11.077	15.369	11.270	10.614	11.471	10.440	10.666	10.585	10.658	11.027	10.710	10.702	10.858	10.241	10.748	10.893	12.025	10.431	10.529	10.961	10.626	10.992	10.081	11.563	16.548	13.970	10.818
NCOA3	9.833	9.758	9.337	9.454	8.720	10.299	10.196	9.613	8.885	8.884	9.439	9.183	9.405	9.734	8.801	9.255	7.962	8.732	9.443	9.222	9.458	9.925	7.937	9.035	9.185	9.661	9.429	9.199	8.508	9.212	9.057	9.427	9.809	8.473	8.697	9.171	9.577	8.976	10.027	9.368	9.976	9.747	10.041	9.828	9.708	10.242	9.008	10.012	9.826	9.097	9.194	9.012	9.166	8.956	10.165	9.759	8.904	9.531	9.522	9.316	9.436	9.257	9.362	8.867	9.665	9.419	8.967	9.458	8.445	8.511	9.558	9.038	9.196	8.784	9.628	9.519	9.225	8.462	10.455	8.992	9.184	8.795	8.392	9.346	9.246	9.874	9.143	9.652	9.302	9.636	9.952	9.428	9.720	8.246	9.344	9.497	9.834	9.641	8.555	8.845	9.529	9.171	8.953	9.577	9.666	8.681	9.098	9.444	9.206	8.997	9.528	9.008	9.654	8.178	8.139	9.913	8.995	9.444	8.864	9.115	9.369	9.329	9.352	9.319	9.211	9.696	8.467	9.364	8.950	9.988	8.419	9.368	8.877	9.186	9.565	8.931	9.410	9.802	9.981	8.662	9.525	9.494	9.176	9.212	9.604	10	9.849	9.268	8.997	9.667	9.381	9.296	8.883	9.140	9.994	10.198	10.406	9.906	9.622	9.514	9.765	7.845	9.167	9.115	9.501	9.732	9.151
NFIA	11.578	8.329	11.441	12.681	9.941	11.479	11.915	8.932	10.645	11.822	10.502	11.291	12.633	12.485	11.737	11.568	10.881	10.622	12.673	10.202	10.899	11.353	10.828	11.114	8.573	10.800	10.806	11.340	10.648	12.039	11.494	10.544	11.057	11.475	11.173	11.675	11.445	12.406	12.375	11.424	11.175	11.168	10.077	11.331	11.840	12.424	11.961	11.870	11.462	11.783	9.576	9.342	9.783	10.781	11.391	11.527	10.329	11.701	10.755	11.039	11.110	11.440	11.917	10.700	11.577	11.023	11.964	11.138	10.403	11.065	11.524	10.562	10.200	10.633	11.317	10.837	12.047	11.449	10.971	12.113	11.764	10.845	10.011	11.483	11.471	11.971	11.914	11.833	10.030	10.768	11.901	11.113	11.483	12.306	11.281	10.475	12.350	11.755	11.547	10.970	10.832	10.338	11.806	11	11.551	11.316	11.550	11.062	12.119	11.162	10.780	11.462	9.419	9.934	10.873	11.580	12.161	11.317	10.863	10.307	10.764	11.177	11.360	12.017	11.174	12.228	10.889	10.344	10.673	11.180	12.197	11.968	10.057	10.787	10.626	11.091	10.803	11.368	11.778	11.475	10.855	10.457	11.525	10.704	10.780	11.202	11.107	12.120	10.832	10.239	11.071	11.391	11.530	10.475	11.159	10.733	10.267	7.578	12.047	11.153	12.136	10.598	11.278	11.110	11.265	9.977	9.415
NFIB	11.464	9.820	12.118	12.579	10.197	11.973	12.997	11.111	10.226	11.870	10.297	11.332	12.200	11.155	10.938	12.386	11.381	11.180	11.061	11.184	10.445	10.662	10.537	12.091	10.268	10.768	11.037	11.328	11.377	11.853	10.613	10.433	10.994	11.616	10.969	10.963	10.620	12.614	11.137	12.579	12.195	11.176	10.136	10.644	11.922	11.081	11.063	12.035	12.024	11.146	9.227	10.545	9.721	11.614	10.200	10.762	11.652	11.413	10.145	11.498	11.707	10.579	12.369	11.265	12.730	11.787	11.449	12.367	11.392	10.543	11.156	10.500	11.240	10.812	11.018	11.409	11.241	11.512	10.065	11.846	11.784	11.616	11.346	11.656	12.277	11.356	12.017	10.706	10.880	11.570	10.583	10.495	12.138	10.694	10.324	10.709	13.339	11.392	11.920	11.886	14.188	11.186	12.556	11.286	11.893	12.038	12.343	12.522	11.703	11.767	12.059	11.228	12.543	9.975	10.438	11.580	11.974	10.980	11.691	11.632	9.918	11.974	10.849	11.949	10.524	11.288	9.705	11.651	11.286	10.463	11.312	10.979	10.211	10.974	11.422	11.874	11.098	12.892	11.694	10.509	11.052	11.846	10.650	11.711	10.737	12.777	10.357	11.703	11.212	9.984	12.657	10.600	10.943	10.660	11.967	11.355	9.938	12.905	11.008	10.351	12.245	10.180	11.548	11.023	12.183	11.070	9.799
NFIC	9.803	9.834	9.018	9.324	9.349	9.851	9.603	9.571	9.166	8.038	8.449	9.647	9.217	9.788	9.954	9.548	7.903	10.315	10.300	10.287	9.607	10.237	7.667	7.697	9.961	9.863	9.756	9.504	8.712	8.506	9.295	9.052	10.093	7.947	8.699	9.650	9.339	10.214	10.008	8.858	9.747	9.894	9.631	10.332	10.150	10.218	10.126	9.570	10.253	9.583	9.565	8.578	9.748	8.472	10.552	9.494	9.288	8.743	9.759	9.523	9.583	9.704	10.095	8.646	9.105	10.335	8.771	9.126	9.556	9.582	10.696	9.012	9.397	9.044	8.967	10.844	8.842	8.969	8.073	10.422	7.375	8.978	6.357	8.691	9.147	9.836	8.888	10.164	10.689	9.015	9.753	10.201	8.448	10.111	9.989	9.313	9.071	9.228	9.955	10.077	9.309	9.507	7.857	9.304	9.740	4.379	9.671	9.380	8.839	9.864	8.844	9.433	10.311	9.610	8.340	10.164	9.127	10.008	9.310	10.123	10.186	10.643	9.729	8.778	9.125	10.461	8.381	9.928	9.510	10.039	8.795	10.553	9.381	9.678	9.628	10.250	10.983	9.991	10.264	9.676	8.891	9.453	9.648	10.106	10.097	9.671	9.858	8.680	9.684	9.452	8.736	9.528	9.226	9.528	10.782	10.401	10.759	10.726	9.789	9.587	10.341	8.382	10.774	8.214	10.126	9.398	9.298
NKX3-1	4.988	8.145	3.239	4.255	6.807	3.059	4.194	5.975	5.263	4.297	5.652	6.203	5.653	5.126	6.172	5.012	3.964	4.497	5.160	6.655	6.590	4.215	5.327	6.280	6.055	5.617	5.590	5.061	3.597	4.289	2.257	3.537	5.463	4.499	6.031	5.330	5.976	5.704	5.231	3.871	3.708	4.948	6.261	4.727	4.248	6.601	6.126	7.230	4.604	5.218	6.475	5.151	6.941	6	5.330	4.769	6.474	2.750	5.077	2.654	3.962	4.456	4.125	4.580	5.453	4.916	4.012	5.093	4.486	5.022	3.570	4.345	5.207	5.646	5.453	6.637	5.268	5.763	5.704	5.194	6.114	6.687	5.283	5.926	2.520	3.988	5.532	4.430	5.015	5.447	4.329	6.769	3.333	4.162	5.611	5.467	5.088	4.423	2.134	3.326	6.444	4.072	6.312	4.599	5.878	4.941	7.009	4.976	2.813	5.752	4.625	4.993	5.138	6.355	3.237	5.813	5.459	4.851	3.465	5.132	5.439	5.207	5.403	3.687	5.206	3.308	5.758	5.948	5.555	7.544	6.558	5.100	5.273	4.624	4.226	5.947	5.499	4.596	5.290	5.169	4.217	3.012	4.891	4.127	6.099	4.666	5.847	4.472	5.391	6.296	5.756	3.918	4.386	5.465	5.395	5.553	6.534	6.798	6.334	6.737	4.289	5.122	5.465	5.780	5.878	7.421	7.964
NR2F2	9.296	10.340	9.956	8.890	8.291	7.830	8.371	9.391	9.328	10.391	9.283	9.223	9.044	8.661	9.746	9.602	7.041	9.616	9.509	8.403	9.143	8.979	8.626	9.273	9.142	10.031	9.576	9.293	9.232	9.746	8.923	10.290	8.642	8.466	10.594	9.864	7.755	6.541	7.898	9.082	9.440	9.789	8.305	9.939	10.579	9.742	8.904	12	10.045	10.564	9.015	9.380	9.351	9.678	10.296	8.827	8.354	6.674	8.390	10.629	8.525	10.843	7.581	9.432	9.348	9.056	10.528	7.444	9.300	10.298	9.806	9.339	7.394	9.726	10.009	9.654	6.828	9.509	10.980	8.323	8.611	7.877	9.781	7.301	9.564	7.375	8.202	9.785	8.816	7.827	9.947	9.501	9.353	9.669	7.027	7.530	9.988	8.755	9.054	9.796	9.761	10.039	9.450	8.729	9.249	9.422	10.167	8.710	9.341	10.041	8.172	7.884	8.196	7.129	6.729	10.456	9.133	9.928	8.617	10.239	9.479	10.825	10.407	10.612	8.607	9.694	9.015	9.165	8.582	11.414	9.829	10.033	9.208	9.219	8.702	6.818	9.366	7.569	10.299	10.255	7.137	8.617	10.116	9.642	10.171	7.583	7.251	6.558	8.970	9.559	7.028	9.639	9.459	9.120	8.034	8.793	9.424	7.429	9.590	9.475	9.193	8.648	9.230	6.521	7.372	9.708	8.422
NRIP1	9.982	11.259	10.046	10.624	9.968	9.938	10.087	11.673	9.766	9.718	10.463	9.830	9.892	9.585	9.920	10.106	9.688	9.792	9.202	10.647	10.934	10.295	9.602	9.836	10.503	9.967	10.312	9.918	9.400	8.951	8.861	8.963	9.573	8.645	9.292	10.124	9.783	9.683	10.289	9.880	9.985	10.286	10.647	9.694	9.995	10.605	9.944	9.766	9.862	9.938	9.910	9.467	10.361	9.956	9.643	9.655	9.778	9.377	10.232	9.756	10.213	9.717	10.079	9.363	9.284	10.147	9.147	9.359	9.961	9.403	9.527	8.252	10.126	10.080	9.570	10.296	9.898	9.448	8.964	10.085	10.750	9.512	10.357	10.087	9.260	9.938	9.637	10.310	9.831	10.083	9.784	9.795	9.431	9.334	9.525	11.612	10.099	9.633	8.445	9.798	10.389	9.714	9.415	9.847	9.844	11.238	10.648	9.625	9.116	9.274	9.609	8.529	9.746	10.079	9.953	9.305	9.439	9.980	9.784	10.577	10.593	10.046	9.461	9.961	10.267	10.274	9.913	10.393	9.623	10.872	9.591	9.493	9.536	9.355	9.548	9.904	10.006	9.577	10.129	10.076	9.878	8.733	9.003	10.352	10.856	9.731	8.775	9.906	10.013	10.467	9.266	9.554	9.168	9.388	10.143	9.014	10.667	10.511	10.029	10.435	10.342	10.028	9.403	9.946	9.813	10.851	10.397
PIAS1	8.494	8.398	8.224	8.420	8.412	8.205	9.084	8.609	8.218	7.435	7.776	8.392	7.894	8.337	7.958	8.363	7.767	8.213	8.315	8.308	8.241	8.241	7.634	7.831	8.172	8.089	8.180	7.751	7.857	7.043	7.187	7.819	7.985	7.489	7.438	8.341	8.224	8.264	8.524	8.062	8.303	8.324	8.467	7.874	8.586	8.127	8.392	9.244	8.420	8.464	8.482	8.318	8.233	8.527	8.365	8.045	7.403	8.697	8.331	8.235	8.379	8.955	8.230	8.130	7.938	8.134	8.108	7.732	7.891	7.447	8.897	8.438	8.247	7.716	7.892	8.496	7.377	7.577	8.888	8.192	7.988	7.918	7.496	8.113	7.508	8.912	7.299	8.509	8.283	8.513	8.123	8.150	7.715	7.752	7.886	8.386	8.850	7.830	8.506	8.149	8.406	7.798	8.319	7.863	8.059	6.736	7.925	8.015	7.402	7.731	7.265	8.073	7.787	6.820	7.249	8.311	8.152	8.265	8.648	8.552	8.206	8.362	8.586	8.644	8.062	8.215	8.422	8.298	8.240	8.731	8.256	7.735	7.965	7.786	8.340	7.582	8.086	8.166	8.115	7.641	8.639	7.592	7.330	8.138	8.636	7.278	8.136	8.116	7.499	7.916	8.187	7.887	8.010	7.666	8.924	8.194	9.343	8.338	8.294	8	9.297	7.886	8.826	7.788	8.196	8.286	8.692
PIAS2	8.338	7.837	8.342	8.326	7.989	8.355	8.233	8.560	8.270	7.988	8.658	8.879	8.570	8.372	7.890	8.484	8.498	8.442	8.856	8.701	8.811	8.870	9.036	8.174	8.215	8.122	8.702	8.062	8.350	7.858	8.114	8.431	7.645	7.293	7.974	8.687	8.329	8.204	8.506	8.009	8.420	8.691	8.800	8.548	8.610	8.931	8.109	8.102	8.389	9.092	8.149	8.663	8.417	8.905	8.515	8.133	8.650	8.436	8.602	8.573	9.940	8.664	8.862	8.291	8.821	8.535	8.912	7.988	8.641	8.344	8.582	9.394	8.397	8.153	8.368	8.587	7.986	8.480	9.045	8.326	8.636	8.585	8.765	8.456	8.398	8.447	7.314	9.101	8.594	9.320	7.943	7.992	8.139	8.405	8.283	8.365	7.844	7.926	8.244	7.750	8.474	7.964	8.449	8.488	8.495	8.108	8.278	8.414	8.027	8.260	7.827	8.529	8.657	8.686	7.718	8.648	8.111	8.413	8.887	9.618	8.260	8.704	9.257	8.347	8.739	8.640	7.101	8.015	8.336	7.408	9.002	8.464	8.240	8.749	8.105	8.770	8.392	7.647	8.280	8.097	9.435	7.942	8.024	8.804	8.639	8.117	8.801	8.354	7.938	8.677	7.593	8.544	8.446	8.250	8.598	8.211	7.927	8.298	8.182	8.505	8.624	8.784	8.425	8.943	8.141	7.860	7.781
PISD	9.027	10.105	9.150	9.373	9.046	9.571	9.371	9.895	9.641	9.749	9.387	8.959	9.626	8.898	8.778	9.156	10.231	9.560	9.626	9.460	9.653	9.485	9.500	9.427	9.418	9.692	9.713	8.754	9.426	9.795	9.080	8.552	8.760	9.958	9.917	8.672	9.328	8.732	9.435	9.122	9.454	9.836	9.113	9.607	9.308	9.229	8.951	9.616	9.604	8.962	9.832	9.819	9.808	9.156	9.427	9.431	9.177	8.195	8.946	8.735	9.019	9.621	8.802	9.143	9.331	8.953	8.803	9.291	9.369	9.330	9.161	8.888	9.668	9.665	9.946	9.245	9.291	9.801	8.898	8.382	9.553	9.545	9.159	9.522	9.070	9.078	9.783	9.539	9.089	8.947	9.373	8.588	9.755	9.079	9.224	9.795	8.443	9.345	8.289	9.799	9.382	9.625	9.165	9.632	8.877	9.805	9.373	9.398	9.015	9.563	9.161	10.164	8.612	9.889	9.334	8.972	9.653	9.422	8.484	9.153	9.367	9.185	9.607	9.037	8.659	9.185	9.038	9.330	9.200	9.370	9.455	9.020	10.124	9.579	9.228	9.591	8.822	8.653	9.341	8.745	9.304	9.607	9.973	8.852	9.058	9.226	8.855	9.172	8.839	9.849	9.003	9.729	9.243	10.090	8.701	9.525	9.476	9.315	9.166	9.541	9.231	9.576	8.156	9.006	9.261	8.983	9.310
POU2F1	5.907	5.370	5.988	5.908	5.345	5.918	6.600	5.347	5.351	5.982	5.592	5.410	6.292	6.077	5.976	5.978	4.338	6.172	6.278	5.907	6.267	5.477	4.955	6.932	4.851	5.212	6.224	5.952	6.657	6.534	6.618	6.242	6.534	6.857	7.191	5.211	5.679	6.187	6.227	5.457	5.876	5.924	5.664	5.713	5.902	6.036	5.552	6.426	6.785	5.483	4.704	4.743	4.437	4.959	5.515	5.867	6.386	4.459	4.848	5.501	6.352	6.016	6.613	6.320	6.603	6.840	5.998	5.711	2.806	3.411	4.907	4.201	5.010	6.148	6.297	6.178	5.964	5.306	6.156	6.035	5.931	5.302	4.092	5.534	6.597	7.041	7.066	6.357	5.491	6.263	5.632	5.630	7.010	6.994	5.561	6.328	6.795	7.079	6.389	6.049	7.770	6.402	5.866	5.462	6.113	4.541	6.826	6.495	7.187	6.673	6.480	5.508	5.506	4.952	4.716	5.896	6.368	5.853	5.449	5.232	4.800	6.232	4.316	5.014	4.555	4.721	3.870	5.419	5.618	5.944	3.988	5.865	5.543	4.292	5.688	5.930	5.185	6.596	5.347	5.642	4.890	5.801	5.136	5.598	6.066	6.604	5.577	4.982	5.644	4.793	5.726	5.747	5.622	6.371	6.022	6.030	6.399	5.966	6.385	5.950	7.396	5.074	6.075	4.383	6.775	6.662	6.821
PRDM15	7.290	7.040	7.702	7.869	6.815	7.905	8.349	8.413	6.905	6.820	7.400	7.558	7.348	7.889	6.854	7.733	6.784	7.028	7.511	7.762	7.239	7.371	6.401	7.050	6.888	7.278	7.756	7.561	7.507	7.626	7.578	7.187	7.961	6.843	7.186	7.811	7.114	8.400	7.842	7.614	7.893	7.331	7.620	7.502	7.788	8.226	7.875	8.189	7.924	7.550	6.896	6.932	6.966	7.087	7.160	7.788	7.305	6.472	7.525	7.393	7.489	7.327	7.833	7.013	7.764	8.315	7.278	6.538	6.408	6.751	7.094	5.421	6.941	7.345	7.056	7.824	7.096	6.780	7.590	7.224	6.160	7.110	6.043	6.349	7.750	7.200	7.053	6.966	8.398	8.080	7.482	7.389	8.357	7.874	7.638	7.668	7.597	7.588	7.493	7.427	7.728	7.628	7.531	7.339	7.797	6.823	7.991	7.385	7.755	7.185	7.071	6.561	7.598	6.945	6.072	7.129	7.467	7.964	6.870	7.178	7.073	7.456	7.237	7.011	7.052	7.679	6.590	7.597	6.893	8.062	5.890	7.847	6.961	7.193	7.685	7.405	7.062	7.945	7.739	6.335	6.321	8.029	7.335	7.450	7.648	7.610	7.299	7.028	7.308	7.241	7.406	7.968	6.935	7.372	7.440	7.438	7.751	7.965	7.239	7.369	8.389	5.724	7.349	6.279	7.567	7.321	7.629
PTCH1	9.575	7.808	9.635	11.797	7.690	9.197	12.216	6.528	8.054	7.882	7.886	8.882	8.720	9.559	8.677	9.214	9.538	8.109	9.651	8.575	7.320	9.709	6.988	10.596	8.871	7.849	9.167	8.906	9.130	8.081	9.378	8.090	9.734	8.534	8.091	8.218	9.202	8.979	7.664	9.536	8.603	8.978	10.002	7.909	9.634	9.696	8.601	10.072	12.189	9.710	8.285	8.564	7.458	8.888	9.083	9.910	9.325	9.645	8.218	9.109	9.008	12.338	10.663	8.597	10.417	8.422	6.875	9.483	8.186	7.761	8.119	7.275	10.579	9.118	9.947	9.505	8.660	7.577	13.355	9.059	7.940	9.998	6.515	8.684	9.050	9.570	9.397	8.044	10.918	13.106	11.003	9.976	8.075	6.977	11.712	8.398	10.304	10.052	8.597	9.512	10.039	8.378	10.002	8.382	9.212	6.759	8.682	9.620	8.318	8.764	8.730	10.299	8.322	8.656	7.706	9.543	9.011	9.057	7	9.386	7.975	8.909	9.463	9.295	8.450	9.937	6.650	10.127	9.746	8.296	7.311	9.318	8.934	8.805	9.789	9.413	8.370	10.210	9.141	6.955	8.079	9.589	6.831	9.085	9.154	11.655	9.082	9.223	8.597	8.989	10.434	9.642	9.232	8.814	8.434	9.578	8.820	8.070	8.322	8.746	10.935	6.726	10.052	7.891	9.328	7.602	7.856
RANBP2	10.976	10.918	10.553	10.559	10.560	10.784	11.016	10.859	10.363	9.477	10.366	10.245	10.140	10.670	10.251	10.280	8.738	10.158	10.437	10.594	10.630	10.054	9.406	10.164	10.729	10.269	10.637	10.127	9.845	10.344	10.222	9.414	10.769	10.263	10.197	10.739	10.886	11.478	10.516	10.458	10.638	11.131	10.673	10.361	10.836	10.978	10.531	11.758	10.552	10.809	10.573	9.958	10.562	10.072	10.620	10.387	10.098	11.023	10.424	10.302	10.926	10.799	10.793	10.066	10.269	11.088	10.436	9.402	9.232	9.230	10.377	9.702	10.274	10.687	10.156	11.034	10.504	9.479	13.339	10.770	10.735	9.962	10.161	10.409	9.985	11.132	10.545	10.931	10.569	10.718	10.193	10.484	10.635	10.121	11.156	10.558	11.236	10.947	10.405	10.786	10.959	10.375	10.950	10.676	10.889	10.240	10.703	10.805	10.442	10.320	10.370	10.199	10.219	9.277	9.788	10.663	9.621	10.558	10.188	10.317	10.369	11.004	10.474	10.787	10.834	10.832	9.803	11.008	10.708	11.320	9.984	10.618	10.334	10.025	10.284	10.549	10.111	10.783	10.638	10.115	10.121	9.413	9.946	10.379	10.956	10.592	10.686	10.756	10.391	10.636	10.712	10.530	10.194	10.675	11.423	10.801	11.716	10.763	10.967	10.214	11.507	9.797	10.863	9.967	11.140	11.120	11.217
RANGAP1	10.819	11.005	11.191	11.126	10.499	10.935	10.957	11.148	11.178	10.866	9.852	10.346	11.008	10.408	11.092	11.254	10.604	10.857	11.030	10.751	10.197	10.923	9.961	10.562	11.348	11.045	11.224	10.956	11.801	11.243	10.550	11.042	10.400	11.539	10.933	9.849	10.232	10.204	10.980	10.562	10.863	10.721	9.926	10.794	10.616	10.244	10.241	11.338	11.309	10.253	10.974	11.031	10.875	10.273	10.625	10.750	11.185	9.738	9.903	10.466	11.051	10.989	10.368	11.374	11.478	10.836	10.039	11.347	11.475	10.372	10.846	10.073	10.845	10.724	10.219	10.338	10.684	10.774	10.743	10.287	9.619	11.363	9.129	9.452	10.616	11.170	11.622	10.467	11.679	11.442	11.009	10.429	11.622	10.583	11.334	10.576	10.273	11.133	10.389	11.327	11.257	11.756	10.531	10.850	10.257	9.135	10.782	10.595	10.272	11.158	10.634	11.030	10.304	11.185	10.491	10.686	11.176	11.235	9.784	10.374	10.811	11.043	11.010	10.433	9.997	10.817	9.745	11.687	11.096	10.921	10.630	11.026	11.525	10.662	10.516	11.594	10.650	10.671	10.744	10.841	10.072	11.737	10.849	10.412	10.445	11.600	10.702	10.557	10.608	10.731	10.599	11.498	10.885	11.923	10.691	11.392	10.694	10.779	11.123	10.646	11.432	10.018	9.809	9.307	11.367	9.975	11.414
RAN	11.789	12.446	12.978	12.259	12.454	11.981	11.917	12.496	12.241	12.418	12.425	12.689	12.088	11.619	12.182	12.307	13.611	11.570	11.163	11.957	12.330	12.295	13.378	12.920	12.545	12.026	11.908	11.475	12.477	11.897	12.461	12.686	11.758	12.067	12.008	11.859	12.062	11.674	11.880	12.595	12.140	12.338	11.955	12.051	11.688	11.691	12.215	12.121	12.064	12.344	12.332	12.561	12.449	12.932	12.045	12.646	13.131	12.246	12.246	12.351	12.031	12.020	11.890	12.937	12	11.719	12.531	12.300	12.679	13.003	12.330	13.331	12.589	12.082	12.070	11.603	12.168	12.983	12.857	12.132	12.710	12.622	12.656	12.690	12.411	11.792	11.769	11.881	11.598	12.667	11.907	11.611	11.791	12.147	11.979	12.564	12.280	11.333	12.386	12.323	12.158	11.976	11.521	11.973	11.837	13.213	11.972	11.623	11.441	11.797	11.986	13.196	12.435	13.255	12.535	12.201	12.052	12.037	12.187	12.608	11.995	12.071	12.438	12.238	12.781	12.158	12.834	11.991	12.217	12.215	12.693	11.862	11.969	12.129	12.156	12.241	12.145	12.464	11.703	12.674	13.454	12.213	12.399	11.929	11.688	12.401	12.591	12.012	12.113	12.414	12.065	12.192	12.374	11.661	11.462	11.887	11.241	12.108	11.815	12.354	11.756	13.009	11.408	13.120	11.510	12.062	11.895
SERPINA1	10.948	12.033	9.585	9.254	12.519	9.433	10.498	12.042	11.853	10.801	10.776	11.198	10.496	10.660	12.140	9.643	10.066	11.748	10.610	12.331	11.464	10.214	9.755	10.626	11.248	12.380	11.956	11.019	9.175	10.260	8.894	10.543	9.159	11.380	10.065	10.676	11.222	9.678	10.862	10.289	9.650	10.854	11.192	9.108	9.963	8.363	10.339	4.874	10.687	9.855	13.432	10.081	12.584	10.783	11.280	8.545	7.955	7.384	10.370	9.931	10.085	10.736	8.297	9.918	9.003	12.118	9.659	9.102	9.612	8.736	9.781	10.995	10.504	12.201	10.256	12.125	7.755	11.408	6.776	11.460	11.403	8.705	10.673	11.295	9.449	9.825	10.465	11.690	8.033	10.892	9.718	9.799	7.240	10.010	10.914	11.669	7.640	8.316	9.982	7.559	8.661	10.360	10.668	10.627	11.041	9.891	12.295	10.909	7.496	10.231	11.739	7.716	9.869	11.925	10.491	7.790	11.162	10.157	9.115	11.547	12.245	9.177	9.449	8.891	9.758	9.354	12.156	10.946	10.443	11.147	10.347	9.115	11.296	10.400	10.562	9.430	11.605	9.264	10.494	11.583	10.880	9.098	9.899	11.369	10.213	8.245	9.182	9.533	10.663	13.990	9.964	8.943	9.734	9.116	10.536	11.191	12.750	12.260	11.798	11.599	7.138	11.766	8.427	9.479	10.128	12.700	10.227
SFTPD	4.453	2.724	1.180	1.947	2.555	2.222	4.258	1.023	3.952	1.252	4.206	3.819	0.569	2.030	4.946	2.180	4.762	1.787	2.468	3.831	1.554	1.584	2.781	3.947	1.921	3.056	3.174	5.220	3.597	1.868	1.888	0.510	2.786	6.041	2.916	0	3.959	5.665	1.622	2.181	1.035	2.306	4.433	1.938	0.485	1.187	3.868	0	3.211	2.181	4.279	4.907	2.236	4.005	1.122	3.601	5.012	0	3.691	1.769	4.159	5.142	3.786	1.431	1.907	4.458	4.054	2.680	0.892	0	0	3.923	0.514	5.217	3.046	2.741	2.692	2.469	0	4.428	2.644	3.227	2.427	1.550	1.038	3.669	3.346	1.804	0.859	6.548	1.966	4.685	2.760	5.748	0.874	0.963	0.939	3.455	0.977	0	1.608	0	1.327	3.485	1.357	0	4.966	2.709	0	3.206	5.389	3.958	1.569	2.676	3.054	4.764	4.553	2.076	1.326	2.462	3.226	3.143	2.580	4.058	1.285	2.190	0	4.083	1.629	1.552	4.942	2.560	5.331	0	3.803	1.979	3.033	1.872	3.763	1.925	2.466	1.980	0	3.609	1.342	2.946	1.193	3.244	1.770	2.428	4.361	3.011	1.995	4.810	3.221	1.673	3.837	0.636	2.288	2.398	2.588	5.870	1.581	2.186	3.282	5.045	3.931
